ensembl_gene_id	external_gene_name	entrezgene_id
YBR236C	ABD1	852538
YAR023C		851276
YIL134C-A		1466491
YOR189W	IES4	854361
YDR190C	RVB1	851771
YGL112C	TAF6	852766
YMR006C	PLB2	855018
YML094W	GIM5	854879
YKR051W		853925
YGR033C	TIM21	852921
YGL190C	CDC55	852685
YHR009C	TDA3	856400
YDL231C	BRE4	851367
YHR123W	EPT1	856523
YDR124W		851702
YGL246C	RAI1	852646
YMR198W	CIK1	855238
YML108W		854863
YIL160C	POT1	854646
YBL100W-C		1466439
YDR145W	TAF12	851723
YDL061C	RPS29B	851498
YML019W	OST6	854989
YKL032C	IXR1	853836
YLR263W	RED1	850968
YPL256C	CLN2	855819
YPL099C		856005
YMR176W	ECM5	855214
YDL040C	NAT1	851521
YHR052W	CIC1	856449
YGR128C	UTP8	853029
YDR312W	SSF2	851907
YLR102C	APC9	850792
YKL010C	UFD4	853859
YNL158W	PGA1	855564
YDR162C	NBP2	851740
YDL101C	DUN1	851457
YML081C-A	ATP18	854893
YAL061W	BDH2	851238
YKR041W		853914
YHR091C	MSR1	856491
YCL010C	SGF29	850347
YLR275W	SMD2	850981
YDR336W	MRX8	851936
YMR002W	MIX17	855014
YIL096C	BMT5	854711
YER062C		856791
YKL090W	CUE2	853772
YGR059W	SPR3	852950
YNL322C	KRE1	855394
YJR149W		853614
YOR063W	RPL3	854229
YLR091W	GEP5	850780
YEL050C	RML2	856660
YPL064C	CWC27	856041
YPL101W	ELP4	856002
YPL247C		855829
YMR276W	DSK2	855319
YMR301C	ATM1	855347
YDR103W	STE5	851680
YGL208W	SIP2	852664
YPR066W	UBA3	856179
YNL286W	CUS2	855430
YDR488C	PAC11	852099
YFL048C	EMP47	850496
YJL027C		853426
YFR053C	HXK1	850614
YGR132C	PHB1	853033
YPR093C	ASR1	856208
YGL092W	NUP145	852788
YPL037C	EGD1	856070
YOR310C	NOP58	854487
YBL031W	SHE1	852249
YMR063W	RIM9	855085
YGL178W	MPT5	852697
YKL033W-A		853833
YLR084C	RAX2	850773
YHR036W	BRL1	856431
YKL176C	LST4	853678
YMR229C	RRP5	855269
YOR238W		854413
YOR367W	SCP1	854549
YOR297C	TIM18	854472
YJL014W	CCT3	853438
YPR165W	RHO1	856294
YDR009W	GAL3	851572
YIL164C	NIT1	854642
YLR435W	TSR2	851154
YNL147W	LSM7	855575
YOR176W	HEM15	854347
YPL177C	CUP9	855926
YJL203W	PRP21	853227
YDR034C	LYS14	851598
YFL036W	RPO41	850507
YJL174W	KRE9	853265
YDR329C	PEX3	851929
YDL229W	SSB1	851369
YKR029C	SET3	853900
YDR285W	ZIP1	851879
YAL021C	CCR4	851212
YPL157W	TGS1	855946
YGL163C	RAD54	852713
YJR035W	RAD26	853492
YPL194W	DDC1	855907
YBR196C	PGI1	852495
YOR183W	FYV12	854355
YMR071C	TVP18	855093
YPL119C-A		1466520
YOR236W	DFR1	854411
YDL203C	ACK1	851324
YDL084W	SUB2	851475
YLR361C-A		1466422
YOR042W	CUE5	854206
YBL051C	PIN4	852229
YLR447C	VMA6	851168
YER019C-A	SBH2	856740
YML004C	GLO1	855009
YDR468C	TLG1	852079
YAL002W	VPS8	851261
YLR412W	BER1	851130
YOR246C	ENV9	854420
YKL184W	SPE1	853651
YML046W	PRP39	854960
YNL283C	WSC2	855438
YBR006W	UGA2	852291
YLR018C	POM34	850705
YLR344W	RPL26A	851058
YPR047W	MSF1	856160
YDR472W	TRS31	852083
YDL030W	PRP9	851531
YGL209W	MIG2	852663
YOR056C	NOB1	854221
YJR090C	GRR1	853552
YKL019W	RAM2	853849
YML043C	RRN11	854964
YOL075C		854080
YDR107C	TMN2	851685
YHR156C	LIN1	856561
YPL252C	YAH1	855824
YOR383C	FIT3	854565
YKR039W	GAP1	853912
YOR101W	RAS1	854268
YHR077C	NMD2	856476
YGR123C	PPT1	853023
YNL202W	SPS19	855518
YNL064C	YDJ1	855661
YER121W		856858
YOL141W	PPM2	854024
YDL127W	PCL2	851430
YDR237W	MRPL7	851823
YER101C	AST2	856838
YHR144C	DCD1	856548
YBR102C	EXO84	852398
YNL197C	WHI3	855524
YGR013W	SNU71	852896
YOR125C	CAT5	854292
YOR022C	DDL1	854187
YKR043C	SHB17	853917
YJR062C	NTA1	853525
YLR240W	VPS34	850941
YDR321W	ASP1	851920
YGL191W	COX13	852684
YDR195W	REF2	851776
YNL181W	PBR1	855540
YOR071C	NRT1	854237
YGR192C	TDH3	853106
YHR012W	VPS29	856403
YLR408C	BLS1	851124
YHR037W	PUT2	856432
YER044C-A	MEI4	856768
YPR116W	RRG8	856232
YBL075C	SSA3	852203
YKL055C	OAR1	853810
YHR218W-A		852160
YGL036W		852847
YOR011W	AUS1	854175
YML119W		854920
YKL144C	RPC25	853713
YPR043W	RPL43A	856156
YPR043W	RPL43A	853557
YJL025W	RRN7	853428
YPL023C	MET12	856084
YLR291C	GCD7	850998
YPL281C	ERR2	854575
YPL281C	ERR2	855848
YOL164W	BDS1	854000
YGR256W	GND2	853172
YHR068W	DYS1	856465
YPL241C	CIN2	855835
YDL168W	SFA1	851386
YPL190C	NAB3	855911
YKL160W	ELF1	853697
YLR390W	ECM19	851106
YKL011C	CCE1	853858
YPL113C		855990
YGR063C	SPT4	852955
YDR300C	PRO1	851894
YJR116W	TDA4	853580
YLR157W-E		1466413
YDL085W	NDE2	851474
YMR322C	SNO4	855372
YLR450W	HMG2	851171
YGR169C	PUS6	853079
YPL029W	SUV3	856078
YJL147C	MRX5	853294
YBR188C	NTC20	852486
YLR021W	IRC25	850708
YJL180C	ATP12	853259
YDR524W-C		1466437
YOR149C	SMP3	854320
YJL039C	NUP192	853410
YKL142W	MRP8	853715
YMR311C	GLC8	855359
YBL024W	NCL1	852257
YMR124W	EPO1	855154
YJL112W	MDV1	853332
YBR107C	IML3	852404
YDL156W	CMR1	851399
YJL068C		853377
YDL239C	ADY3	851359
YCR087C-A		850449
YOR172W	YRM1	854343
YBR103W	SIF2	852399
YLR394W	CST9	851110
YOL143C	RIB4	854022
YFL041W	FET5	850502
YBL072C	RPS8A	856839
YBL072C	RPS8A	852206
YDR309C	GIC2	851904
YER067W	RGI1	856797
YJR033C	RAV1	853490
YBR282W	MRPL27	852585
YKL167C	MRP49	853687
YCR018C	SRD1	850377
YLR156C-A		1466414
YLR156C-A		1466415
YLR156C-A		1466411
YLR156C-A		1466410
YBR288C	APM3	852591
YOL131W		853989
YPR137W	RRP9	856255
YLR203C	MSS51	850900
YPL219W	PCL8	855882
YBL113C		852159
YMR230W-A		1466504
YNL252C	MRPL17	855469
YDR171W	HSP42	851751
YDR364C	CDC40	851968
YMR250W	GAD1	855291
YJR010C-A	SPC1	853467
YDL177C		851377
YCL048W-A		3799968
YKL218C	SRY1	853662
YCL031C	RRP7	850326
YLR384C	IKI3	851100
YNL108C		855615
YPR132W	RPS23B	853015
YPR132W	RPS23B	856250
YOR141C	ARP8	854309
YER104W	RTT105	856841
YGR282C	BGL2	853199
YOL112W	MSB4	854037
YPR018W	RLF2	856129
YLL011W	SOF1	850649
YGR238C	KEL2	853153
YOR228C	MCP1	854403
YML048W	GSF2	854957
YOR388C	FDH1	854570
YFR040W	SAP155	850601
YPL168W	MRX4	855935
YIL120W	QDR1	854686
YKR053C	YSR3	853927
YBR001C	NTH2	852286
YDL150W	RPC53	851404
YDR351W	SBE2	851953
YIL101C	XBP1	854706
YLR329W	REC102	851040
YNL216W	RAP1	855505
YLR133W	CKI1	850824
YPL105C	SYH1	855999
YDR335W	MSN5	851935
YOR046C	DBP5	854211
YJL136W-A		1466464
YOR286W	RDL2	854460
YKR069W	MET1	853943
YGR047C	TFC4	852938
YKR059W	TIF1	853933
YKR059W	TIF1	853303
YMR289W	ABZ2	855333
YAL036C	RBG1	851195
YDL133W	SRF1	851423
YER009W	NTF2	856727
YBR202W	MCM7	852501
YGR216C	GPI1	853130
YLL010C	PSR1	850650
YNL088W	TOP2	855636
YHR061C	GIC1	856458
YLR260W	LCB5	850964
YIL053W		854758
YBR004C	GPI18	852289
YCL016C	DCC1	850344
YNL130C	CPT1	855593
YMR287C	DSS1	855331
YPL108W		855996
YNL153C	GIM3	855569
YEL019C	MMS21	856695
YDR359C	EAF1	851962
YFL016C	MDJ1	850530
YDL180W		851374
YLR151C	PCD1	850844
YHL019C	APM2	856367
YGL188C-A		1466453
YDR371W	CTS2	851977
YBR295W	PCA1	852598
YNL186W	UBP10	855535
YLR249W	YEF3	850951
YER096W	SHC1	856832
YER017C	AFG3	856737
YFL058W	THI5	850486
YML042W	CAT2	854965
YDR524C-B		1466438
YMR298W	LIP1	855344
YFL030W	AGX1	850514
YGR046W	TAM41	852937
YGR099W	TEL2	852991
YKR016W		853886
YEL043W		856668
YNR056C	BIO5	855793
YPL043W	NOP4	856063
YPR190C	RPC82	856320
YLR388W	RPS29A	851104
YDL003W	MCD1	851561
YMR217W	GUA1	855257
YLL057C	JLP1	850669
YBR122C	MRPL36	852419
YDR507C	GIN4	852119
YJR077C	MIR1	853540
YLR453C	RIF2	851174
YGL261C	PAU11	851229
YGL261C	PAU11	852630
YGL261C	PAU11	852163
YOR302W		854478
YFL029C	CAK1	850515
YOR224C	RPB8	854399
YOL146W	PSF3	854019
YKR021W	ALY1	853891
YBR130C	SHE3	852427
YMR105W-A		1466500
YJL066C	MPM1	853379
YHR076W	PTC7	856475
YMR085W		855109
YDL018C	ERP3	851544
YDR218C	SPR28	851804
YGL122C	NAB2	852755
YML121W	GTR1	854918
YLR399C	BDF1	851115
YJR031C	GEA1	853488
YOR095C	RKI1	854262
YNL023C	FAP1	855708
YJL183W	MNN11	853256
YGR036C	CAX4	852924
YGR147C	NAT2	853050
YGL011C	SCL1	852873
YKR070W		853944
YNL332W	THI12	855384
YNR065C		855802
YLR335W	NUP2	851048
YDR379C-A	SDH6	851986
YLR120C	YPS1	850811
YEL069C	HXT13	856640
YLR397C	AFG2	851113
YLR097C	HRT3	850786
YHR018C	ARG4	856411
YNL107W	YAF9	855616
YAR014C	BUD14	851271
YOL089C	HAL9	854064
YNL130C-A	DGR1	1466512
YEL057C	SDD1	856653
YJL034W	KAR2	853418
YBL043W	ECM13	852237
YOR171C	LCB4	854342
YLR410W	VIP1	851126
YJR142W		853607
YOL098C	SDD3	854055
YDL148C	NOP14	851407
YDR152W	GIR2	851730
YMR001C	CDC5	855013
YMR315W		855363
YOR089C	VPS21	854256
YMR218C	TRS130	855258
YCR089W	FIG2	850451
YDR270W	CCC2	851862
YDL207W	GLE1	851320
YKL082C	RRP14	853780
YJL157C	FAR1	853283
YHL007C	STE20	856382
YDR374C	PHO92	851980
YNR029C		855763
YGR145W	ENP2	853048
YBR296C-A		1466451
YDL025C	RTK1	851536
YLR287C		850993
YBR205W	KTR3	852504
YDL020C	RPN4	851542
YJL044C	GYP6	853406
YBR255W	MTC4	852557
YLR161W		850858
YLR161W		850851
YLR161W		850856
YNL012W	SPO1	855720
YHR115C	DMA1	856515
YJR103W	URA8	853567
YDR058C	TGL2	851628
YEL071W	DLD3	856638
YIR023W	DAL81	854841
YER180C-A	SLO1	856928
YIL029C		854783
YJR112W	NNF1	853576
YOL078W	AVO1	854076
YJL129C	TRK1	853312
YPR030W	CSR2	856142
YGL185C		852690
YGL060W	YBP2	852820
YIL076W	SEC28	854734
YOL148C	SPT20	854017
YPL138C	SPP1	855965
YBR109C	CMD1	852406
YDR164C	SEC1	851742
YDR092W	UBC13	851666
YHR043C	DOG2	856439
YMR174C	PAI3	855212
YBR161W	CSH1	852458
YPR201W	ARR3	856331
YJL170C	ASG7	853269
YDR099W	BMH2	851676
YDL047W	SIT4	851513
YDL190C	UFD2	851337
YPR186C	PZF1	856316
YBR221W-A		1466450
YLR205C	HMX1	850902
YER032W	FIR1	856754
YOR278W	HEM4	854452
YCR003W	MRPL32	850359
YLR360W	VPS38	851074
YIL008W	URM1	854809
YDR525W-A	SNA2	852138
YNL256W	FOL1	855465
YKL138C-A	HSK3	853719
YDL121C		851436
YDR012W	RPL4B	851575
YHL035C	VMR1	856350
YJL200C	ACO2	853230
YJR136C	TTI2	853601
YGL066W	SGF73	852814
YDL236W	PHO13	851362
YNL318C	HXT14	855398
YAL009W	SPO7	851224
YOL022C	TSR4	854136
YLR245C	CDD1	850946
YOR079C	ATX2	854246
YNL240C	NAR1	855481
YLR241W	CSC1	850942
YBR166C	TYR1	852464
YPR104C	FHL1	856219
YDR087C	RRP1	851660
YJR011C		853468
YJR050W	ISY1	853509
YAL065C		851232
YJR112W-A		1466470
YOR091W	TMA46	854258
YGL212W	VAM7	852660
YFL039C	ACT1	850504
YGR018C		852901
YHL017W		856369
YKL023C-A		3799976
YFR003C	YPI1	850553
YML047C	PRM6	854959
YOL051W	GAL11	854106
YAL028W	FRT2	851205
YLR328W	NMA1	851039
YGR215W	RSM27	853129
YHR050W-A		1466528
YAL015C	NTG1	851218
YDR342C	HXT7	851943
YGR231C	PHB2	853146
YOR307C	SLY41	854484
YOL007C	CSI2	854155
YER154W	OXA1	856898
YML079W		854896
YPL085W	SEC16	856020
YLR159W		850858
YLR159W		850851
YLR159W		850856
YPL122C	TFB2	855981
YOL165C	AAD15	853999
YCL055W	KAR4	850303
YML052W	SUR7	854953
YBR132C	AGP2	852429
YLR011W	LOT6	850698
YER127W	LCP5	856864
YAL032C	PRP45	851201
YBR153W	RIB7	852450
YLR188W	MDL1	850885
YER063W	THO1	856792
YHR063C	PAN5	856460
YDR350C	ATP22	851952
YGR100W	MDR1	852992
YGR020C	VMA7	852903
YJR051W	OSM1	853510
YGR275W	RTT102	853192
YJR125C	ENT3	853589
YAL020C	ATS1	851213
YLR312W-A	MRPL15	851022
YOR222W	ODC2	854397
YMR193W	MRPL24	855231
YPR159C-A		1466523
YPR109W		856225
YPL053C	KTR6	856054
YFR030W	MET10	850588
YLR207W	HRD3	850904
YKL150W	MCR1	853707
YEL035C	UTR5	856676
YBR005W	RCR1	852290
YNL335W	DDI3	855381
YNL335W	DDI3	850483
YGR243W	MPC3	853158
YJL024C	APS3	853429
YGR240C	PFK1	853155
YML025C	YML6	854983
YBR106W	PHO88	852403
YFL053W	DAK2	850491
YGR104C	SRB5	852996
YDL085C-A		851473
YLR363C	NMD4	851077
YDL103C	QRI1	851455
YGL056C	SDS23	852824
YHR102W	KIC1	856502
YJL212C	OPT1	853218
YOR320C	GNT1	854498
YDR480W	DIG2	852091
YOR259C	RPT4	854433
YOL006C	TOP1	854156
YJR061W		853524
YML106W	URA5	854865
YHL010C	ETP1	856376
YJL001W	PRE3	853456
YDL055C	PSA1	851504
YGL233W	SEC15	852618
YPL237W	SUI3	855838
YLR154W-C	TAR1	850849
YBR210W	ERV15	852511
YER098W	UBP9	856835
YPL031C	PHO85	856076
YNL005C	MRP7	855727
YDR510W	SMT3	852122
YIL085C	KTR7	854724
YOR298W	MUM3	854473
YOR217W	RFC1	854392
YNR014W		855748
YBR301W	PAU24	852603
YPR036W	VMA13	856148
YBR076W	ECM8	852368
YML014W	TRM9	854994
YDR332W	IRC3	851932
YGR102C	GTF1	852994
YKL105C	SEG2	853756
YMR197C	VTI1	855237
YLR372W		851087
YOR354C	MSC6	854536
YML015C	TAF11	854993
YNL129W	NRK1	855594
YOR340C	RPA43	854518
YOR179C	SYC1	854351
YOR150W	MRPL23	854321
YER066W	RRT13	856796
YJR066W	TOR1	853529
YLR452C	SST2	851173
YKL151C	NNR2	853706
YOR184W	SER1	854356
YBR084C-A	RPL19A	852379
YBR084C-A	RPL19A	852254
YBR120C	CBP6	852417
YHR173C		856578
YAL008W	FUN14	851225
YML109W	ZDS2	854931
YDR035W	ARO3	851605
YAL035W	FUN12	851196
YMR178W		855216
YOR127W	RGA1	854294
YML006C	GIS4	855006
YGL099W	LSG1	852779
YML016C	PPZ1	854992
YML096W		854877
YGL123W	RPS2	852754
YOL087C	DUF1	854066
YOR210W	RPB10	854385
YGL059W	PKP2	852821
YBR272C	HSM3	852575
YKR088C	TVP38	853963
YIL027C		854785
YHR176W	FMO1	856581
YHR087W	RTC3	856487
YIL018W	RPL2B	850590
YIL018W	RPL2B	854794
YGR204C-A		1466462
YDR033W	MRH1	851597
YNL142W	MEP2	855580
YNL262W	POL2	855459
YLR262C-A	TMA7	850967
YKR031C	SPO14	853902
YIL063C	YRB2	854747
YHR116W	COX23	856516
YCR042C	TAF2	850409
YOR105W		854272
YPL262W	FUM1	855866
YMR154C	RIM13	855186
YOR393W	ERR1	854575
YOR393W	ERR1	855848
YKL095W	YJU2	853767
YDL090C	RAM1	851468
YOR161C	PNS1	854332
YDL219W	DTD1	851307
YDR506C	GMC1	852117
YJR043C	POL32	853500
YNL232W	CSL4	855489
YNL110C	NOP15	855613
YCR108C		1466400
YDR393W	SHE9	852002
YPR073C	LTP1	856187
YHR121W	LSM12	856521
Q0130	OLI1	854584
Q0130	OLI1	24573116
YKL067W	YNK1	853798
YPL221W	FLC1	855880
YBR250W	SPO23	852552
YKL178C	STE3	853677
YJR106W	ECM27	853570
YDL153C	SAS10	851403
YEL038W	UTR4	856673
YJL162C	JJJ2	853277
YBR263W	SHM1	852565
YDR137W	RGP1	851714
YMR028W	TAP42	855043
YEL076C-A		856632
YEL076C-A		851185
YGL183C	MND1	852692
YHR171W	ATG7	856576
YNR031C	SSK2	855765
YBR228W	SLX1	852529
YJR036C	HUL4	853494
YOL015W	IRC10	854145
YDR532C	KRE28	852145
YER014C-A	BUD25	856735
YBL033C	RIB1	852247
YLR239C	LIP2	850940
YKL020C	SPT23	853848
YDL159W	STE7	851396
YNR076W	PAU6	850662
YNR076W	PAU6	855813
YNR072W	HXT17	855809
YDR289C	RTT103	851884
YOR167C	RPS28A	854338
YDL014W	NOP1	851548
YJL168C	SET2	853271
YHR014W	SPO13	856405
YPR131C	NAT3	856249
YPR125W	YLH47	856243
YMR313C	TGL3	855361
YBR167C	POP7	852465
YFL010C	WWM1	850538
YMR155W		855187
YDR177W	UBC1	851757
YGR246C	BRF1	853161
YDL087C	LUC7	851471
YFR031C-A	RPL2A	850590
YFR031C-A	RPL2A	854794
YLR318W	EST2	851028
YLR376C	PSY3	851091
YBR162C	TOS1	852459
YER157W	COG3	856901
YBR290W	BSD2	852593
YDR055W	PST1	851625
YOR262W	GPN2	854436
YCR091W	KIN82	850453
YNR054C	ESF2	855790
YLR142W	PUT1	850833
YLR105C	SEN2	850795
YKL219W	COS9	853661
YBR222C	PCS60	852523
YDR518W	EUG1	852130
YOL104C	NDJ1	854047
YFL067W		850477
YMR309C	NIP1	855357
YDR256C	CTA1	851843
YGR170W	PSD2	853080
YOR197W	MCA1	854372
YJL036W	SNX4	853416
YBR220C		852521
YMR104C	YPK2	855130
YDR404C	RPB7	852013
YER022W	SRB4	856743
YHR179W	OYE2	856584
YBR204C	LDH1	852503
YDL106C	PHO2	851452
YGL247W	BRR6	852645
YPL277C		855852
YDR027C	VPS54	851591
YHR034C	PIH1	856429
YOL105C	WSC3	854046
YOL135C	MED7	853985
YBR254C	TRS20	852556
YKR055W	RHO4	853929
YLR211C	ATG38	850908
YJR004C	SAG1	853460
YPR062W	FCY1	856175
YNL321W	VNX1	855395
YHR199C-A	NBL1	2746858
YLR157W-D		1466412
YML017W	PSP2	854991
YBR302C	COS2	852605
YBR302C	COS2	854907
YOR094W	ARF3	854261
YJL127C	SPT10	853315
YGR003W	CUL3	852886
YGR158C	MTR3	853062
YLL042C	ATG10	850684
YGR052W	FMP48	852943
YOR067C	ALG8	854233
YMR316W	DIA1	855364
YNL066W	SUN4	855659
YPR071W		856184
YJL167W	ERG20	853272
YPR008W	HAA1	856117
YKL216W	URA1	853664
YCR008W	SAT4	850366
YHR174W	ENO2	856579
YGR209C	TRX2	853123
YKR084C	HBS1	853959
YGR004W	PEX31	852887
YCL035C	GRX1	850322
YGR106C	VOA1	852998
YIL075C	RPN2	854735
YMR303C	ADH2	855349
YBR192W	RIM2	852491
YJR109C	CPA2	853573
YBR298C-A		1466452
YER186C		856935
YCL068C		850291
YPL024W	RMI1	856083
YDR229W	IVY1	851815
YCL030C	HIS4	850327
YKR036C	CAF4	853908
YER060W	FCY21	856788
YBL057C	PTH2	852223
YDL197C	ASF2	851330
YNL173C	MDG1	855548
YOR339C	UBC11	854517
YOR062C		854228
YNL253W	TEX1	855468
YCL033C	MXR2	850324
YGL242C		852609
YBR029C	CDS1	852317
YJL085W	EXO70	853359
YLR121C	YPS3	850812
YJL055W		853391
YGR146C	ECL1	853049
YBR175W	SWD3	852472
YCL044C	MGR1	850313
YIR042C		854860
YKR090W	PXL1	853965
YOR293W	RPS10A	854468
YER133W	GLC7	856870
YAL005C	SSA1	851259
YCR057C	PWP2	850422
YHR177W		856582
YMR253C		855295
YNL209W	SSB2	855512
YIR025W	MND2	854843
YJL090C	DPB11	853355
YBL016W	FUS3	852265
YDR247W	VHS1	851834
YLR254C	NDL1	850956
YLR055C	SPT8	850744
YBR061C	TRM7	852353
YBR280C	SAF1	852583
YMR088C	VBA1	855113
YCR072C	RSA4	850435
Q0115	BI3	854605
YGL180W	ATG1	852695
YLR340W	RPP0	851052
YBR082C	UBC4	852376
YNL078W	NIS1	855646
YEL017C-A	PMP2	856697
YMR009W	ADI1	855021
YJL099W	CHS6	853346
YMR114C		855141
YLR412C-A		1466424
YGL089C	MF(ALPHA)2	852791
YPR196W		856326
YLR413W	INA1	851131
YLR274W	MCM5	850980
YCL008C	STP22	850349
YLR083C	EMP70	850772
YGR289C	MAL11	853207
YCR053W	THR4	850420
YLR106C	MDN1	850796
YEL003W	GIM4	856715
YLR364W	GRX8	851079
YGR244C	LSC2	853159
YFL020C	PAU5	850524
YGL047W	ALG13	852835
YDL114W		851444
YMR239C	RNT1	855280
YFL023W	BUD27	850521
YOR261C	RPN8	854435
YKL168C	KKQ8	853686
YIR026C	YVH1	854844
YOR306C	MCH5	854483
YPL075W	GCR1	856030
YLR109W	AHP1	850799
YAL059W	ECM1	851240
YOR034C-A		1466482
YLR431C	ATG23	851151
YPR089W		856204
YMR076C	PDS5	855099
YOL031C	SIL1	854126
YCL057C-A		850300
YGL038C	OCH1	852845
YFR001W	LOC1	850551
YDR135C	YCF1	851713
YBL026W	LSM2	852255
YLR356W	ATG33	851070
YPR028W	YOP1	856140
YOR054C	VHS3	854220
YBL040C	ERD2	852240
YKR071C	DRE2	853945
YOR322C	LDB19	854500
YER169W	RPH1	856916
YMR181C		855219
YML080W	DUS1	854895
YLR010C	TEN1	850696
YMR194C-B	CMC4	1466503
YLR307W	CDA1	851016
YGL061C	DUO1	852819
YOL044W	PEX15	854113
YGR083C	GCD2	852974
YMR140W	SIP5	855171
YHR196W	UTP9	856603
YPL103C	FMP30	856001
YBR165W	UBS1	852463
YMR058W	FET3	855080
YGL219C	MDM34	852654
YAL067C	SEO1	851230
YMR295C		855341
YOL156W	HXT11	854009
YGR127W		853028
YER078C	ICP55	856811
YDL208W	NHP2	851319
YPR042C	PUF2	856155
YOL145C	CTR9	854020
YMR182C	RGM1	855220
YLR418C	CDC73	851136
YNL014W	HEF3	855718
YOR081C	TGL5	854248
YLR398C	SKI2	851114
YAL054C	ACS1	851245
YDR295C	HDA2	851889
YPL013C	MRPS16	856094
YDL005C	MED2	851559
YDR207C	UME6	851788
YLL067W-A		850476
YFR023W	PES4	850579
YER171W	RAD3	856918
YCR076C	FUB1	850439
YJL190C	RPS22A	853249
YER051W	JHD1	856777
YPL178W	CBC2	855925
YOR267C	HRK1	854441
YML097C	VPS9	854876
YFL034C-B	MOB2	850508
YJR110W	YMR1	853574
YHR099W	TRA1	856499
YHL023C	NPR3	856362
YER048W-A	ISD11	856774
YEL075C		856634
YKL109W	HAP4	853751
YLR195C	NMT1	850892
YJR001W	AVT1	853457
YDR222W		851808
YLR223C	IFH1	850920
YEL072W	RMD6	856637
YPL003W	ULA1	856104
YGR241C	YAP1802	853157
YKR105C	VBA5	853980
YJL192C	SOP4	853247
YDR311W	TFB1	851906
YGR007W	ECT1	852890
YPL193W	RSA1	855908
YLR006C	SSK1	850692
YHR188C	GPI16	856595
YNL267W	PIK1	855454
YDR044W	HEM13	851614
YNL154C	YCK2	855568
YHR214W		856621
YHR214W		851295
YBR296C	PHO89	852599
YFL055W	AGP3	850489
YDL209C	CWC2	851318
YPL165C	SET6	855938
YBR089C-A	NHP6B	852386
YPR145W	ASN1	856268
YOR358W	HAP5	854540
YGR057C	LST7	852948
YOR153W	PDR5	854324
YLR194C	NCW2	850891
YOL009C	MDM12	854153
YLR270W	DCS1	850974
YPL038W	MET31	856069
YOR245C	DGA1	854419
YLR290C	COQ11	850997
YLR438W	CAR2	851158
YJR152W	DAL5	853617
YGL263W	COS12	852628
YOR241W	MET7	854415
YJL072C	PSF2	853373
YJR056C		853518
YLR389C	STE23	851105
YFL002C	SPB4	850549
YDR249C		851836
YNL238W	KEX2	855483
YMR068W	AVO2	855090
YJL038C	LOH1	853413
YPR185W	ATG13	856315
YOR334W	MRS2	854511
YBL081W		852197
YLL033W	IRC19	850626
YKL196C	YKT6	853638
YMR144W	FDO1	855175
YBL041W	PRE7	852239
YLR361C	DCR2	851075
YDL212W	SHR3	851314
YCL032W	STE50	850325
YLR353W	BUD8	851067
YPL167C	REV3	855936
YKL188C	PXA2	853647
YNL183C	NPR1	855538
YPL032C	SVL3	856075
YDR142C	PEX7	851720
YDR267C	CIA1	851860
YMR060C	SAM37	855082
YGR214W	RPS0A	853128
YER129W	SAK1	856866
YKR026C	GCN3	853896
YGR095C	RRP46	852987
YFR008W	FAR7	850559
YDR047W	HEM12	851617
YER015W	FAA2	856734
YOL162W		854002
YNR047W	FPK1	855783
YLR019W	PSR2	850706
YLR209C	PNP1	850906
YLR438C-A	LSM3	851159
YGR134W	CAF130	853035
YMR117C	SPC24	855144
YBR011C	IPP1	852296
YDR069C	DOA4	851641
YLR314C	CDC3	851024
YDR503C	LPP1	852114
YJR137C	MET5	853602
YNL093W	YPT53	855631
YCR039C	MATALPHA2	850406
YCR039C	MATALPHA2	850292
YDR080W	VPS41	851653
YPL074W	YTA6	856031
YJL054W	TIM54	853392
YPL065W	VPS28	856040
YOR226C	ISU2	854401
YOR168W	GLN4	854339
YJL081C	ARP4	853364
YJL219W	HXT9	853236
YER100W	UBC6	856837
YDL174C	DLD1	851380
YOL111C	MDY2	854038
YCR073W-A	SOL2	850437
YOR368W	RAD17	854550
YJL134W	LCB3	853307
YKL064W	MNR2	853801
YEL006W	YEA6	856712
YBR189W	RPS9B	852487
YLL051C	FRE6	850675
YLR158C	ASP3-3	850857
YLR158C	ASP3-3	850855
YLR158C	ASP3-3	850852
YLR158C	ASP3-3	850850
YNL074C	MLF3	855650
YKL130C	SHE2	853728
YNL329C	PEX6	855387
YKL195W	MIA40	853639
YML068W	ITT1	854934
YEL049W	PAU2	856662
YGL150C	INO80	852728
YOR131C		854299
YNL011C		855721
YDR172W	SUP35	851752
YKL206C	ADD66	853629
YAR069C		1466534
YOR134W	BAG7	854302
YGR203W	YCH1	853117
YPL220W	RPL1A	855881
YPL220W	RPL1A	852742
YMR257C	PET111	855299
YGL127C	SOH1	852750
YOR078W	BUD21	854245
YKL075C		853787
YDR286C		851880
YER037W	PHM8	856759
YJR160C	MPH3	853625
YPL176C	TRE1	855927
YMR221C	FMP42	855261
YJR057W	CDC8	853520
YOL109W	ZEO1	854040
YKL071W		853792
YPR070W	MED1	856183
YGR202C	PCT1	853116
YAR033W	MST28	851284
YER031C	YPT31	856753
YHR214C-E		1466535
YDL175C	AIR2	851379
YMR003W	AIM34	855015
YGL181W	GTS1	852694
YER050C	RSM18	856776
YLR175W	CBF5	850872
YDR037W	KRS1	851607
YDR151C	CTH1	851729
YGR116W	SPT6	853011
YML081W	TDA9	854894
YGR180C	RNR4	853091
YNL056W	OCA2	855668
